,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,01.Feb,02.Mar
2529,191230.75,218893.8088,426575.5255,292302.1766,228203.1744,235545.5241,188055.3032,214806.7292,133190.9046,203363.0762,143512.6265,264218.5313,284574.695,261847.3386,134969.766,111724.977,99199.13083
2530,3996.789341,301.9266608,274.3058811,326.3418774,339.2370219,4553.461973,5594.75546,3910.142269,2934.027078,5696.991605,5137.274629,2079.569452,2728.477063,3828.838282,4918.624922,6369.125486,8853.799918
2534,1667.988587,1119.54729,1251.371918,1131.710202,1180.195848,2125.348038,2300.491016,2506.016553,2289.85282,2185.594869,2275.001103,2465.298681,2294.407501,2387.767542,2555.910383,2011.805615,2640.222606
2535,38856.1581,15824.80669,15685.54999,15342.00085,14909.57658,31206.59504,34265.8525,25311.28677,20529.71526,35154.20295,34180.1111,19914.05127,21924.0388,20862.50085,35857.41476,40453.61588,30897.85206
2537,56223.14637,10045.97104,9083.27401,10218.02075,6751.077329,76408.68593,80818.7292,60823.39517,53629.55525,73687.48573,61733.13111,32208.44685,41187.24615,53407.77322,65710.28171,77330.36999,86727.8721
2541,1536.671016,351.9712637,337.2549463,339.7417598,314.1003397,2151.49733,3081.663801,1224.900077,985.8353212,1902.873409,2166.28703,896.8906238,1005.972729,1131.112428,1038.871536,1270.038059,1146.305327
2544,630.5954591,1658.197559,2172.384496,1984.627876,1557.496018,833.6298164,749.8995155,814.4299531,515.411585,750.3380305,605.0013596,800.188888,941.3822282,840.7829221,944.3255555,602.1199009,669.3035984
2545,3893.221741,8816.903475,12658.42958,6120.211988,10945.31929,3230.611354,3098.625462,8435.341588,10835.05836,3402.617753,3497.770135,10981.17259,12388.44898,10200.33603,4795.882523,4157.017771,3516.83412
2547,3220.354953,1435.244216,1381.125957,1551.909062,1248.356871,4436.507005,5641.101475,4165.582725,3537.628451,4236.037867,3445.427259,2699.327199,3083.423582,3311.541985,4915.899342,5305.201497,6055.065192
2548,101411.8789,19697.80662,25512.47669,15178.79511,16655.0304,91825.18897,71630.44294,97525.28723,52900.68081,79499.9646,74261.36826,137344.8658,156458.8687,158363.9926,89512.17931,49779.70035,50289.30253
2549,1420.512753,838.699113,740.1890221,785.4226943,562.5014241,1840.652628,1811.008862,1852.132041,1179.462343,1656.356557,1559.797707,1475.556,1579.356513,1607.149731,1812.673586,1196.82995,1502.6995
2550,3905.14832,1130.212845,942.8769731,564.7299332,1062.520841,2088.185446,1956.168441,3865.47386,3204.730875,2095.404928,2091.881008,5793.147624,6000.877261,6164.951823,3494.274874,1999.066217,2490.861991
2553,11408.17801,9308.291988,9064.258776,14896.4003,8019.424935,13824.95146,7419.928114,25187.56996,13053.97454,13958.95234,11277.31979,27819.07162,21160.75034,33719.38027,19520.56751,8940.92977,12070.36118
2561,8756.322353,2587.954777,2451.949066,2490.447141,2255.587634,8400.997769,8330.390191,9078.695842,8847.231601,6588.412064,7799.751116,7113.534623,8683.500062,8756.42553,6832.575869,7784.038038,8533.025412
2562,3185.180026,281.7767885,316.2863089,411.2668244,239.7956181,3274.154748,3644.160245,1926.935129,1906.148114,2951.428121,3641.02487,1552.985638,1841.260778,2411.02535,3190.571127,4369.546993,5237.527573
2565,508.3269557,305.099276,240.2838025,273.805173,217.8929884,478.3122554,461.1821925,938.7312721,859.0940881,422.3739284,405.342089,1008.852244,1000.306207,958.2462316,545.9334945,383.9436483,446.1094874
2566,1630.494249,183.6055412,158.1216036,63.10463774,35.06913934,557.7583664,571.0918318,1715.387193,1858.441715,907.3155222,861.9079858,4176.978654,4229.306932,5648.358603,888.0965259,941.2317267,942.4520935
2567,2787.591827,2157.378618,2263.543291,1812.607154,2516.337805,2985.1651,2181.704955,5351.926751,3368.820105,2515.608924,2118.637611,5224.490881,6932.839526,5851.152991,3371.157308,1739.498851,2045.596234
2570,30477.85764,7635.668778,7623.690898,10491.06209,5418.089786,40087.94722,42976.35635,26965.59272,22136.18666,46037.97167,35536.95463,16724.98386,21423.75949,28390.68869,36048.3578,43298.25833,53101.12036
2571,1561.862604,54.26626301,44.13934652,52.33338745,45.62896202,1957.155618,1872.500803,1354.115618,1098.243781,1928.936373,1935.839056,902.1786032,1050.414205,1463.114027,1683.8286,2192.755041,2883.639832
2577,12798.96368,4674.078267,15466.87056,10062.46378,4357.150211,14768.66502,10061.91476,15436.46222,10629.23902,12424.68328,7087.724181,20474.92407,24945.5469,19132.05745,7752.154726,6984.230232,4044.916187
2584,2329.746611,614.6618311,550.4564237,824.1367796,486.9018658,2646.487846,3064.31347,2631.162046,2566.253327,2683.256132,2253.83469,2367.444934,2265.5362,2455.298496,2634.604238,3066.72041,3498.588631
2585,1046.01133,492.9118997,439.0302444,471.9878313,441.5693419,2374.880199,2007.287199,1138.491791,802.8007192,2359.992412,1867.587547,767.7749452,865.5594079,839.105938,1233.311437,911.0761046,983.1428347
2586,2287.543827,427.8524557,425.0039926,564.2277085,342.6794817,2460.266166,2975.110318,2243.205198,2122.948129,2933.800581,2419.760581,1653.059482,2070.617331,2428.522672,2454.745199,3178.262309,3533.354162
2588,710.9443011,119.4554798,371.598494,108.1392943,95.35681481,830.2529743,662.8690415,863.6479974,578.479426,993.7364078,392.1182396,1582.439795,1589.850737,1350.209209,683.2380858,447.3977502,378.5147496
2589,2777.906985,3269.713223,3285.737634,5826.052154,24416.51694,3572.565492,2786.201962,2898.53965,2956.756277,3393.01941,3105.248341,2819.750225,2949.647813,2720.300814,2292.078163,3719.62929,5419.519728
2593,10921.58437,5926.342378,4533.827627,4586.598132,4075.186454,12505.6887,8461.579516,16089.20358,15651.54705,11250.29136,13344.98276,27703.20357,24605.78654,19676.71686,11644.47981,9459.250913,12595.24662
2595,168812.2511,35883.37417,30818.95178,36040.28633,23213.29151,236316.2131,254411.0878,180978.9447,165991.7702,225519.3046,196950.594,98583.67197,129242.4644,156229.2652,197424.5133,234429.7628,268969.994
2596,18289.16872,12334.38533,10806.74879,13434.72629,10277.70437,27936.7155,29158.19801,20031.60203,15034.9817,26245.06032,25867.42917,12344.48967,14602.26711,16501.65337,20136.02669,22006.9694,27474.67106
2598,491.6591765,1251.684267,901.975056,670.7423676,832.0753984,355.3474413,391.0849462,358.2150262,512.3514385,407.6952324,369.4069056,383.1967153,425.4030649,424.569193,318.8430072,430.6989432,314.0374306
2599,58405.6081,12272.89002,15831.3605,18567.9464,8152.13716,77844.55539,84284.66952,51589.45973,43805.97289,89843.61977,69595.72788,30082.36632,39188.55105,47374.61921,65290.45631,86064.54009,101703.8336
2604,27830.80464,9266.351272,16703.35488,14164.63401,10890.97491,31634.79905,29494.71147,21051.14309,15055.07303,28182.60236,22160.10343,23027.04531,26986.81943,24371.77774,21236.22204,18596.20029,15798.68601
2605,28338.09918,49434.92199,44938.88583,74454.72466,51226.18228,37537.5386,25723.26139,37851.52535,28384.20976,34197.39055,29110.34781,31322.04831,32845.88455,35866.5681,72435.30979,55880.5985,83658.86396
2612,1165.388556,351.2218964,394.6281117,531.6422522,423.2756651,990.1072373,1077.851057,1347.296763,1374.217082,979.1630215,1191.89307,955.9024029,1068.922104,1331.961531,1611.570188,1856.215401,1958.212921
2613,11099.82784,1454.802981,1627.169747,1324.801885,1611.510025,4149.127005,3719.508648,5563.101136,3950.789478,5196.07964,4362.895207,6586.735465,8175.20462,9483.286749,10612.64043,3597.719619,7853.615599
2618,3926.066211,2762.745153,2762.664197,2847.459374,2708.501195,3644.976205,3824.166754,5900.996868,7000.072105,3804.506021,3834.465553,6722.00164,6510.06392,6033.46085,4556.566145,4111.134388,3925.446735
2619,30739.95159,21623.46562,12634.52924,9629.013916,17586.7235,28286.6449,16598.34747,64156.4884,34030.20349,23086.61626,20552.01965,75586.5261,73049.62606,51589.15227,33106.81321,18016.99509,21616.41117
2620,1081.262331,618.9731436,574.3658346,730.3699713,752.6373034,1242.359883,1518.258106,1216.771018,1179.487649,1457.208508,1331.275388,1066.264044,1014.95799,1290.689203,1336.567347,1338.382626,1653.309665
2624,3565.858303,13336.61879,15165.69712,6427.894935,12156.61084,4303.550737,4086.210223,8809.41819,10076.77543,4683.024407,4341.776435,8402.988429,13263.41839,7731.372126,5908.690886,5154.63348,5682.09383
2626,4578.091294,1109.615272,1218.0617,1431.063394,813.9338493,4939.526073,5594.42637,3792.177306,4917.410964,4854.385003,4194.945816,3737.98725,4284.825653,5487.060517,5188.502672,6532.048481,6519.604459
2629,42397.05625,11114.86376,3508.047078,6114.285768,2535.981589,4650.37608,3035.914091,16684.02223,7919.673513,3746.030959,2119.237347,32342.25084,29104.93591,14435.79644,52209.51283,43988.37237,40466.32347
2630,14227.9698,8115.001044,8276.372993,11856.48612,11024.46543,14318.81902,9233.128818,30599.75473,18789.7296,18737.15442,15167.05349,40074.13368,34093.09201,34657.81774,22650.85956,16207.46028,14584.55928
2631,13209.87629,10200.7134,7020.463076,5126.543838,8977.137445,13763.62437,7478.204811,31351.04884,18216.59242,8350.712322,9148.897868,29278.09304,37327.49629,22314.44335,19300.41779,8075.851387,11116.36596
2632,3531.340798,1794.822135,2115.343815,1514.28111,1426.687989,7229.217058,7145.912685,6252.875488,3466.832412,6990.758106,4832.527702,6827.037648,7286.805682,5623.948158,4100.432643,2177.364412,2496.633081
2634,2793.151403,1852.129871,1971.670132,1708.852118,2614.584209,1870.675928,2162.391692,2571.243087,3241.523773,2107.846817,1995.247889,3107.438183,3861.988844,4573.436047,3917.583184,2002.050175,3256.965911
2637,785.6098955,160.1839287,740.2081077,1146.397879,123.5794529,2185.311334,1270.352641,804.5231128,743.5285906,1446.206956,815.4601869,762.7576425,899.9825479,639.4965497,946.872324,1220.393155,1008.695183
2638,63055.07119,14509.47623,31217.00368,20156.12531,15007.19094,43338.57442,33805.60453,49633.14625,31874.34243,35624.26154,21492.60729,72050.16211,78058.54094,68342.18095,29454.04143,27878.61014,17860.44461
2641,2313.198916,1128.23424,1039.808887,1183.990827,1067.686899,4792.555193,4625.451518,2713.714936,3215.301465,4674.483062,5223.298534,1610.247582,1675.397587,1551.906324,3779.312324,3996.400972,4211.775886
2642,619.4246885,513.4691525,563.6173394,663.5995159,600.9241523,1098.731653,1403.10411,736.9166676,419.3527258,1083.495606,1173.415442,351.1826093,481.6648952,489.795412,573.7763492,535.6553841,748.479277
2645,3983.663906,6221.209903,5720.938737,10283.6685,5983.788305,4342.71795,2786.535087,4410.919382,3229.463885,3899.39622,3110.573493,3657.383074,4365.593544,4411.273699,9190.753366,7042.604759,10946.12844
2646,2451.390556,2638.068959,1995.284229,1977.760852,2327.719209,3087.002823,2500.009511,3129.415912,3956.567206,2693.505397,2696.281716,4162.530706,6376.295391,4482.712206,3144.127249,2174.105666,2206.67781
2650,2908.788929,371.9255328,449.1245537,141.3119653,148.6263387,1340.548272,1453.01571,4073.159923,3531.853829,1887.70836,1643.777569,8679.254995,8593.18096,8084.405851,1622.832274,1928.464691,1932.299259
2652,1079.616213,2201.489606,2690.862377,3012.990076,1612.960545,1068.013311,1060.507736,1135.990228,1057.504111,1073.879686,949.8708256,1157.300953,1370.94289,1230.422605,1491.547856,1337.949195,1208.087545
2653,502.8469863,249.5121905,59.89661624,175.9121806,47.64570545,402.8249386,416.904796,835.8777906,638.22609,495.9190641,535.2827442,867.432035,1510.799807,1925.287544,1589.791251,311.5359511,482.7825526
2659,35832.20644,21685.95833,16441.15669,14830.77087,18760.36216,22482.17063,19499.77419,41046.43564,25707.68148,26191.98146,21078.90292,58559.62937,65687.31403,68669.62595,47014.337,26093.56301,21028.06459
2663,127316.4816,22141.75824,84838.36776,43647.53897,22830.13053,95654.57649,61042.18683,119820.0383,81483.51611,79918.4608,39309.20674,192475.262,225381.6042,149403.5153,43440.66572,41106.04116,19792.38968
2664,3151.502859,418.2752356,506.6669325,611.7184306,384.9303757,3389.260357,3833.030706,2609.083733,2298.048506,2718.26298,3004.436216,1726.489998,2157.48292,2569.211169,3137.22225,3840.25933,4158.886805
2665,34382.6315,21243.82983,24939.2301,25103.50409,13053.86577,42803.12536,40223.29326,36114.256,30104.56361,45879.90337,34537.45405,26083.22908,28806.55287,32673.89521,40177.78463,34828.99724,43672.76064
2666,89415.56823,17977.89573,22465.03534,27898.53846,12283.64053,121244.8879,131633.5691,78983.67328,64080.97942,141293.4284,114236.3924,42949.83347,60695.05428,75299.22909,105020.3609,133457.2684,155446.7022
2668,3236.404633,144.382013,1482.798174,1643.676925,154.4811443,4101.540925,3680.681932,3306.382624,3003.851489,3253.470593,3582.123334,2539.272723,2885.22063,2860.387308,3670.954681,3545.320828,4656.800106
2670,2971.679366,1648.93636,1405.016134,1361.456171,1563.17688,3403.995433,3161.213877,3698.837452,3908.42243,3265.889442,2962.77911,3765.353129,3524.87745,4462.558204,3514.553771,3623.794354,2963.263177
2671,64487.68434,24945.54109,92745.46239,45735.65748,25006.18353,54448.53915,35776.57523,66098.84277,41673.44742,42857.82972,22018.58984,109315.9545,121326.7572,84582.83588,25337.44304,19717.02082,12206.29539
2672,5848.066086,2016.925451,2657.452543,1169.34253,1424.075146,3006.504306,2663.853814,14182.23169,11112.28902,3583.776595,2726.397606,30375.90714,31982.04107,27457.9759,2976.227432,2447.775708,2701.837933
2673,4282.896685,2444.531516,2317.57667,2216.760542,2322.819583,5226.397105,4515.649024,4554.225841,4036.126972,4762.764846,3824.797832,3980.381532,4001.950739,3625.115566,4707.037842,3272.61078,4502.297746
2674,5175.383424,3995.91793,3368.041283,3624.456696,4020.689584,5870.515087,6268.481455,7503.068259,10363.80058,5847.294671,6632.825642,8378.523421,7946.280588,9476.303012,7536.513781,5865.202217,6980.041534
2677,6411.796761,2650.765873,2879.41804,3289.758115,2601.174144,5926.263642,8416.602083,6630.476711,6763.7091,7736.958359,6429.850577,4155.345062,5818.300477,5238.299389,5550.170509,5605.464451,6399.728692
2681,269.8696453,5.071981821,5.638901114,11.55202002,12.67931195,245.0410291,236.5913017,598.1430679,419.5093114,282.9445431,320.2229572,691.4264617,840.5673272,1273.596379,632.4941145,172.2485207,275.0418574
2682,4507.615932,2638.436072,4254.964844,4940.200141,2771.943566,3817.344917,2180.808234,11602.46598,7674.94566,3941.001925,2368.350815,15481.08134,12623.75811,13708.44612,10162.35414,3548.614619,3136.277917
2685,1943.704766,988.1312269,2731.233462,2113.795281,1300.832277,4489.531905,3333.113431,3354.079879,2501.949244,3849.661374,2547.185708,4086.676433,4257.532922,4058.425012,2724.996699,1624.609254,1771.955973
2691,15914.34306,1522.167252,1997.399873,2638.399246,1500.960267,19570.92408,11981.97198,14726.60674,14607.45517,20010.8212,14194.76881,13065.18346,15295.59077,15337.41297,21487.19586,22591.32212,23982.29121
2693,1903.828543,805.3325058,1169.908121,538.3298817,537.8461922,2044.252002,1341.881841,5447.514052,2545.567813,1679.849311,1106.68543,6931.76266,6132.913527,4162.551626,1671.687489,1232.68265,880.7590666
2694,3507.428731,1316.972087,2895.159752,1113.475137,1395.267611,6128.000986,2718.547627,8282.080727,4656.261051,2233.567574,1157.499238,10781.63431,18302.12962,7542.405645,3775.455623,1753.392992,1774.367408
2695,5466.00409,1386.678408,1106.987591,1793.755498,1355.254387,6096.909899,6904.098796,4598.41552,4466.505968,5632.994035,4791.365775,3932.416776,4455.689729,4122.572395,5691.94383,7834.7392,7867.759331
2696,5121.683315,7048.644775,6023.544369,4197.877749,5495.570386,6626.953314,4869.145009,10860.09649,10004.33586,5669.050942,5301.341919,14317.86276,23010.05152,12128.51036,6014.71927,3696.684874,3944.704215
2697,6033.01855,4938.119255,1032.222039,783.9390074,1211.331804,1684.021097,4428.475053,3076.350743,1305.116164,2906.637317,4116.3567,1739.953479,2947.050081,6684.544788,7581.595866,5296.5961,6099.398425
2699,9356.391091,1216.992132,1335.974326,1710.57511,884.1143821,11042.67268,9616.767992,10123.86592,8798.84155,12628.18029,7707.451025,6939.878042,10154.5325,9203.739125,11878.30126,13028.42334,12766.51645
2702,5203.735686,2191.982834,2072.025712,2261.314395,1972.030146,5260.77552,5558.378477,5490.855082,4825.053325,4129.518247,5716.411335,4014.226846,4238.077564,4440.985078,5780.172115,6866.68525,8306.727194
2707,546.9982746,157.5013967,96.3600393,132.6522002,140.6314507,1393.458251,1329.086246,551.9098567,338.9523175,1675.408051,1294.115154,280.2869598,429.5331893,297.2922593,622.2183601,456.1262786,495.6402824
2709,2633.586659,1023.302089,1505.039248,1009.794269,886.9635186,2986.991149,2019.173767,3924.04452,3091.463397,2163.075772,1239.217976,3440.248587,8862.849565,2717.615715,2719.457374,1436.398961,1643.847403
2710,4209.011514,2472.683527,2123.11205,2055.511511,2282.082838,4433.943127,3724.930966,6113.754574,6764.553054,5085.748548,3217.072106,7986.056839,6174.192105,7020.565552,5320.367177,3847.041265,5207.205882
2712,7556.899551,5850.26431,4404.128391,4594.256758,4435.859369,9887.686588,12496.73299,9357.234331,8529.501656,9619.864121,12443.3272,7296.166576,8973.926436,5983.134863,10668.30778,10876.74208,12107.85704
2715,4045.369331,4026.139863,2085.630851,1832.980526,2216.721218,2766.627365,2807.678845,5119.940774,4658.289427,3386.390467,2299.837327,8101.87324,5163.394973,4929.994298,4127.874668,4003.086933,3582.693151
2716,4053.609433,73.91952609,93.71265343,121.824295,77.19247262,4683.140541,6058.031957,3101.549935,2816.796363,5585.583062,5251.617445,2018.587441,2188.124885,3184.376075,4638.307189,6415.973589,7638.638989
2718,82202.08464,26443.74093,11918.88834,19991.82475,7305.453649,13019.38001,3307.755918,32172.72427,16035.57021,8822.118795,3584.589211,62188.87673,55356.39191,31614.58416,99454.23078,83302.63646,77217.97469
2721,5166.878973,1758.065409,2406.231879,1624.241237,1483.30561,7154.893393,4251.784334,11943.24193,7565.18957,5877.832469,4582.348418,15334.12724,13603.27329,10428.66855,5546.402035,4386.438091,2812.776607
